source,id,name,rawName,type,latitude,longitude,areaSqm,areaLabel,areaCategory,address,region,coordinateLabel,updatedAt,originalId,osmId,osmName,matchedType
osm_unnamed,osm-node-3838403031,"Unnamed playground at 1.30336, 103.78298",,Unnamed playground,1.3033622,103.7829832,0,Area unavailable,Area unavailable,,South,"1.303362, 103.782983",,,osm-node-3838403031,"Unnamed playground at 1.30336, 103.78298",unnamed
osm_unnamed,osm-node-3972716057,"Unnamed playground at 1.31215, 103.76201",,Unnamed playground,1.3121515,103.7620092,0,Area unavailable,Area unavailable,,West,"1.312151, 103.762009",,,osm-node-3972716057,"Unnamed playground at 1.31215, 103.76201",unnamed
osm_unnamed,osm-node-4294456431,"Unnamed playground at 1.42431, 103.84105",,Unnamed playground,1.4243062,103.8410497,0,Area unavailable,Area unavailable,,North,"1.424306, 103.841050",,,osm-node-4294456431,"Unnamed playground at 1.42431, 103.84105",unnamed
osm_unnamed,osm-node-4542473046,"Unnamed playground at 1.31835, 103.77062",,Unnamed playground,1.3183494,103.770617,0,Area unavailable,Area unavailable,,West,"1.318349, 103.770617",,,osm-node-4542473046,"Unnamed playground at 1.31835, 103.77062",unnamed
osm_unnamed,osm-node-4545431590,"Unnamed playground at 1.35095, 103.93480",,Unnamed playground,1.3509501,103.9347966,0,Area unavailable,Area unavailable,,East,"1.350950, 103.934797",,,osm-node-4545431590,"Unnamed playground at 1.35095, 103.93480",unnamed
osm_unnamed,osm-node-4597097826,"Unnamed playground at 1.31077, 103.79166",,Unnamed playground,1.3107695,103.7916587,0,Area unavailable,Area unavailable,,South,"1.310769, 103.791659",,,osm-node-4597097826,"Unnamed playground at 1.31077, 103.79166",unnamed
osm_unnamed,osm-node-4631050984,"Unnamed playground at 1.37792, 103.87854",,Unnamed playground,1.3779172,103.8785401,0,Area unavailable,Area unavailable,,East,"1.377917, 103.878540",,,osm-node-4631050984,"Unnamed playground at 1.37792, 103.87854",unnamed
osm_unnamed,osm-node-4631051099,"Unnamed playground at 1.37689, 103.87960",,Unnamed playground,1.3768872,103.8795956,0,Area unavailable,Area unavailable,,East,"1.376887, 103.879596",,,osm-node-4631051099,"Unnamed playground at 1.37689, 103.87960",unnamed
osm_unnamed,osm-node-4631286071,"Unnamed playground at 1.38075, 103.77009",,Unnamed playground,1.3807543,103.7700922,0,Area unavailable,Area unavailable,,West,"1.380754, 103.770092",,,osm-node-4631286071,"Unnamed playground at 1.38075, 103.77009",unnamed
osm_unnamed,osm-node-4637319666,"Unnamed playground at 1.34622, 103.70090",,Unnamed playground,1.3462184,103.7009046,0,Area unavailable,Area unavailable,,West,"1.346218, 103.700905",,,osm-node-4637319666,"Unnamed playground at 1.34622, 103.70090",unnamed
osm_unnamed,osm-node-4644197495,"Unnamed playground at 1.33172, 103.92829",,Unnamed playground,1.3317163,103.9282866,0,Area unavailable,Area unavailable,,East,"1.331716, 103.928287",,,osm-node-4644197495,"Unnamed playground at 1.33172, 103.92829",unnamed
osm_unnamed,osm-node-4700389274,"Unnamed playground at 1.34853, 103.94987",,Unnamed playground,1.348526,103.9498738,0,Area unavailable,Area unavailable,,East,"1.348526, 103.949874",,,osm-node-4700389274,"Unnamed playground at 1.34853, 103.94987",unnamed
osm_unnamed,osm-node-4753290711,"Unnamed playground at 1.29703, 103.88635",,Unnamed playground,1.2970305,103.8863455,0,Area unavailable,Area unavailable,,South,"1.297030, 103.886346",,,osm-node-4753290711,"Unnamed playground at 1.29703, 103.88635",unnamed
osm_unnamed,osm-node-4869160186,"Unnamed playground at 1.37690, 103.87832",,Unnamed playground,1.3768961,103.8783213,0,Area unavailable,Area unavailable,,East,"1.376896, 103.878321",,,osm-node-4869160186,"Unnamed playground at 1.37690, 103.87832",unnamed
osm_unnamed,osm-node-4869160192,"Unnamed playground at 1.37570, 103.87853",,Unnamed playground,1.3756971,103.8785325,0,Area unavailable,Area unavailable,,East,"1.375697, 103.878533",,,osm-node-4869160192,"Unnamed playground at 1.37570, 103.87853",unnamed
osm_unnamed,osm-node-4946615022,"Unnamed playground at 1.35611, 103.94569",,Unnamed playground,1.3561124,103.9456907,0,Area unavailable,Area unavailable,,East,"1.356112, 103.945691",,,osm-node-4946615022,"Unnamed playground at 1.35611, 103.94569",unnamed
osm_unnamed,osm-node-5055135031,"Unnamed playground at 1.37742, 103.85099",,Unnamed playground,1.37742,103.8509935,0,Area unavailable,Area unavailable,,Central,"1.377420, 103.850994",,,osm-node-5055135031,"Unnamed playground at 1.37742, 103.85099",unnamed
osm_unnamed,osm-node-5207940225,"Unnamed playground at 1.27208, 103.80903",,Unnamed playground,1.2720755,103.8090339,0,Area unavailable,Area unavailable,,South,"1.272075, 103.809034",,,osm-node-5207940225,"Unnamed playground at 1.27208, 103.80903",unnamed
osm_unnamed,osm-node-5261483281,"Unnamed playground at 1.36252, 103.95770",,Unnamed playground,1.362521,103.9577001,0,Area unavailable,Area unavailable,,East,"1.362521, 103.957700",,,osm-node-5261483281,"Unnamed playground at 1.36252, 103.95770",unnamed
osm_unnamed,osm-node-5283976458,"Unnamed playground at 1.32119, 103.93991",,Unnamed playground,1.3211944,103.9399111,0,Area unavailable,Area unavailable,,East,"1.321194, 103.939911",,,osm-node-5283976458,"Unnamed playground at 1.32119, 103.93991",unnamed
osm_unnamed,osm-node-5283976460,"Unnamed playground at 1.32127, 103.94091",,Unnamed playground,1.3212697,103.9409087,0,Area unavailable,Area unavailable,,East,"1.321270, 103.940909",,,osm-node-5283976460,"Unnamed playground at 1.32127, 103.94091",unnamed
osm_unnamed,osm-node-5395287745,"Unnamed playground at 1.32318, 103.90588",,Unnamed playground,1.3231836,103.9058841,0,Area unavailable,Area unavailable,,East,"1.323184, 103.905884",,,osm-node-5395287745,"Unnamed playground at 1.32318, 103.90588",unnamed
osm_unnamed,osm-node-5622332700,"Unnamed playground at 1.26520, 103.81550",,Unnamed playground,1.2651992,103.815497,0,Area unavailable,Area unavailable,,South,"1.265199, 103.815497",,,osm-node-5622332700,"Unnamed playground at 1.26520, 103.81550",unnamed
osm_unnamed,osm-node-5633932036,"Unnamed playground at 1.33371, 103.92461",,Unnamed playground,1.3337082,103.9246121,0,Area unavailable,Area unavailable,,East,"1.333708, 103.924612",,,osm-node-5633932036,"Unnamed playground at 1.33371, 103.92461",unnamed
osm_unnamed,osm-node-5633932038,"Unnamed playground at 1.33496, 103.92879",,Unnamed playground,1.3349608,103.9287869,0,Area unavailable,Area unavailable,,East,"1.334961, 103.928787",,,osm-node-5633932038,"Unnamed playground at 1.33496, 103.92879",unnamed
osm_unnamed,osm-node-5633932039,"Unnamed playground at 1.33397, 103.92916",,Unnamed playground,1.333973,103.9291554,0,Area unavailable,Area unavailable,,East,"1.333973, 103.929155",,,osm-node-5633932039,"Unnamed playground at 1.33397, 103.92916",unnamed
osm_unnamed,osm-node-5633956422,"Unnamed playground at 1.32976, 103.92422",,Unnamed playground,1.3297645,103.924215,0,Area unavailable,Area unavailable,,East,"1.329765, 103.924215",,,osm-node-5633956422,"Unnamed playground at 1.32976, 103.92422",unnamed
osm_unnamed,osm-node-5633956423,"Unnamed playground at 1.32973, 103.92471",,Unnamed playground,1.3297313,103.9247113,0,Area unavailable,Area unavailable,,East,"1.329731, 103.924711",,,osm-node-5633956423,"Unnamed playground at 1.32973, 103.92471",unnamed
osm_unnamed,osm-node-5633956428,"Unnamed playground at 1.32965, 103.92165",,Unnamed playground,1.3296513,103.9216466,0,Area unavailable,Area unavailable,,East,"1.329651, 103.921647",,,osm-node-5633956428,"Unnamed playground at 1.32965, 103.92165",unnamed
osm_unnamed,osm-node-5633956429,"Unnamed playground at 1.32733, 103.91949",,Unnamed playground,1.3273303,103.9194933,0,Area unavailable,Area unavailable,,East,"1.327330, 103.919493",,,osm-node-5633956429,"Unnamed playground at 1.32733, 103.91949",unnamed
osm_unnamed,osm-node-5633956432,"Unnamed playground at 1.32817, 103.92584",,Unnamed playground,1.3281717,103.9258359,0,Area unavailable,Area unavailable,,East,"1.328172, 103.925836",,,osm-node-5633956432,"Unnamed playground at 1.32817, 103.92584",unnamed
osm_unnamed,osm-node-5633956434,"Unnamed playground at 1.33010, 103.93036",,Unnamed playground,1.3301032,103.9303619,0,Area unavailable,Area unavailable,,East,"1.330103, 103.930362",,,osm-node-5633956434,"Unnamed playground at 1.33010, 103.93036",unnamed
osm_unnamed,osm-node-5633956439,"Unnamed playground at 1.33219, 103.93335",,Unnamed playground,1.332194,103.9333516,0,Area unavailable,Area unavailable,,East,"1.332194, 103.933352",,,osm-node-5633956439,"Unnamed playground at 1.33219, 103.93335",unnamed
osm_unnamed,osm-node-5633956440,"Unnamed playground at 1.33549, 103.92536",,Unnamed playground,1.3354927,103.9253628,0,Area unavailable,Area unavailable,,East,"1.335493, 103.925363",,,osm-node-5633956440,"Unnamed playground at 1.33549, 103.92536",unnamed
osm_unnamed,osm-node-5633966295,"Unnamed playground at 1.32771, 103.90507",,Unnamed playground,1.3277073,103.905066,0,Area unavailable,Area unavailable,,East,"1.327707, 103.905066",,,osm-node-5633966295,"Unnamed playground at 1.32771, 103.90507",unnamed
osm_unnamed,osm-node-5633966297,"Unnamed playground at 1.32729, 103.90348",,Unnamed playground,1.3272907,103.903483,0,Area unavailable,Area unavailable,,East,"1.327291, 103.903483",,,osm-node-5633966297,"Unnamed playground at 1.32729, 103.90348",unnamed
osm_unnamed,osm-node-5633970489,"Unnamed playground at 1.32896, 103.90414",,Unnamed playground,1.3289616,103.9041408,0,Area unavailable,Area unavailable,,East,"1.328962, 103.904141",,,osm-node-5633970489,"Unnamed playground at 1.32896, 103.90414",unnamed
osm_unnamed,osm-node-5633970491,"Unnamed playground at 1.33725, 103.92947",,Unnamed playground,1.3372457,103.9294675,0,Area unavailable,Area unavailable,,East,"1.337246, 103.929468",,,osm-node-5633970491,"Unnamed playground at 1.33725, 103.92947",unnamed
osm_unnamed,osm-node-5633973870,"Unnamed playground at 1.33470, 103.92245",,Unnamed playground,1.3346985,103.922452,0,Area unavailable,Area unavailable,,East,"1.334699, 103.922452",,,osm-node-5633973870,"Unnamed playground at 1.33470, 103.92245",unnamed
osm_unnamed,osm-node-5634664799,"Unnamed playground at 1.32815, 103.92295",,Unnamed playground,1.3281487,103.9229457,0,Area unavailable,Area unavailable,,East,"1.328149, 103.922946",,,osm-node-5634664799,"Unnamed playground at 1.32815, 103.92295",unnamed
osm_unnamed,osm-node-5636394219,"Unnamed playground at 1.32114, 103.93512",,Unnamed playground,1.3211407,103.9351228,0,Area unavailable,Area unavailable,,East,"1.321141, 103.935123",,,osm-node-5636394219,"Unnamed playground at 1.32114, 103.93512",unnamed
osm_unnamed,osm-node-5636394220,"Unnamed playground at 1.32138, 103.93543",,Unnamed playground,1.3213785,103.9354257,0,Area unavailable,Area unavailable,,East,"1.321379, 103.935426",,,osm-node-5636394220,"Unnamed playground at 1.32138, 103.93543",unnamed
osm_unnamed,osm-node-5645532323,"Unnamed playground at 1.34808, 103.95641",,Unnamed playground,1.3480824,103.9564127,0,Area unavailable,Area unavailable,,East,"1.348082, 103.956413",,,osm-node-5645532323,"Unnamed playground at 1.34808, 103.95641",unnamed
osm_unnamed,osm-node-5645538212,"Unnamed playground at 1.34728, 103.95503",,Unnamed playground,1.3472752,103.9550311,0,Area unavailable,Area unavailable,,East,"1.347275, 103.955031",,,osm-node-5645538212,"Unnamed playground at 1.34728, 103.95503",unnamed
osm_unnamed,osm-node-5645538213,"Unnamed playground at 1.34589, 103.95293",,Unnamed playground,1.3458939,103.9529294,0,Area unavailable,Area unavailable,,East,"1.345894, 103.952929",,,osm-node-5645538213,"Unnamed playground at 1.34589, 103.95293",unnamed
osm_unnamed,osm-node-5682016619,"Unnamed playground at 1.32677, 103.92906",,Unnamed playground,1.3267732,103.9290635,0,Area unavailable,Area unavailable,,East,"1.326773, 103.929063",,,osm-node-5682016619,"Unnamed playground at 1.32677, 103.92906",unnamed
osm_unnamed,osm-node-5689209530,"Unnamed playground at 1.38480, 103.90391",,Unnamed playground,1.3848018,103.9039092,0,Area unavailable,Area unavailable,,East,"1.384802, 103.903909",,,osm-node-5689209530,"Unnamed playground at 1.38480, 103.90391",unnamed
osm_unnamed,osm-node-5689209531,"Unnamed playground at 1.38465, 103.90413",,Unnamed playground,1.3846534,103.9041318,0,Area unavailable,Area unavailable,,East,"1.384653, 103.904132",,,osm-node-5689209531,"Unnamed playground at 1.38465, 103.90413",unnamed
osm_unnamed,osm-node-5689209532,"Unnamed playground at 1.38486, 103.90433",,Unnamed playground,1.3848597,103.904327,0,Area unavailable,Area unavailable,,East,"1.384860, 103.904327",,,osm-node-5689209532,"Unnamed playground at 1.38486, 103.90433",unnamed
osm_unnamed,osm-node-5689322139,"Unnamed playground at 1.26676, 103.81756",,Unnamed playground,1.2667609,103.8175587,0,Area unavailable,Area unavailable,,South,"1.266761, 103.817559",,,osm-node-5689322139,"Unnamed playground at 1.26676, 103.81756",unnamed
osm_unnamed,osm-node-5692512117,"Unnamed playground at 1.33641, 103.92169",,Unnamed playground,1.3364117,103.9216895,0,Area unavailable,Area unavailable,,East,"1.336412, 103.921689",,,osm-node-5692512117,"Unnamed playground at 1.33641, 103.92169",unnamed
osm_unnamed,osm-node-5692763049,"Unnamed playground at 1.34012, 103.93384",,Unnamed playground,1.3401213,103.9338435,0,Area unavailable,Area unavailable,,East,"1.340121, 103.933843",,,osm-node-5692763049,"Unnamed playground at 1.34012, 103.93384",unnamed
osm_unnamed,osm-node-5712921068,"Unnamed playground at 1.37172, 103.77483",,Unnamed playground,1.3717214,103.774833,0,Area unavailable,Area unavailable,,Central,"1.371721, 103.774833",,,osm-node-5712921068,"Unnamed playground at 1.37172, 103.77483",unnamed
osm_unnamed,osm-node-5717002973,"Unnamed playground at 1.33488, 103.73732",,Unnamed playground,1.3348799,103.7373171,0,Area unavailable,Area unavailable,,West,"1.334880, 103.737317",,,osm-node-5717002973,"Unnamed playground at 1.33488, 103.73732",unnamed
osm_unnamed,osm-node-5721660225,"Unnamed playground at 1.32712, 103.93197",,Unnamed playground,1.3271234,103.9319684,0,Area unavailable,Area unavailable,,East,"1.327123, 103.931968",,,osm-node-5721660225,"Unnamed playground at 1.32712, 103.93197",unnamed
osm_unnamed,osm-node-5728169241,"Unnamed playground at 1.32173, 103.87203",,Unnamed playground,1.3217263,103.8720339,0,Area unavailable,Area unavailable,,East,"1.321726, 103.872034",,,osm-node-5728169241,"Unnamed playground at 1.32173, 103.87203",unnamed
osm_unnamed,osm-node-5777396039,"Unnamed playground at 1.30313, 103.91336",,Unnamed playground,1.3031283,103.9133561,0,Area unavailable,Area unavailable,,East,"1.303128, 103.913356",,,osm-node-5777396039,"Unnamed playground at 1.30313, 103.91336",unnamed
osm_unnamed,osm-node-5804201786,"Unnamed playground at 1.33526, 103.91858",,Unnamed playground,1.3352599,103.9185788,0,Area unavailable,Area unavailable,,East,"1.335260, 103.918579",,,osm-node-5804201786,"Unnamed playground at 1.33526, 103.91858",unnamed
osm_unnamed,osm-node-5817814598,"Unnamed playground at 1.32312, 103.94222",,Unnamed playground,1.3231204,103.9422206,0,Area unavailable,Area unavailable,,East,"1.323120, 103.942221",,,osm-node-5817814598,"Unnamed playground at 1.32312, 103.94222",unnamed
osm_unnamed,osm-node-5828042285,"Unnamed playground at 1.37744, 103.74885",,Unnamed playground,1.3774354,103.7488451,0,Area unavailable,Area unavailable,,West,"1.377435, 103.748845",,,osm-node-5828042285,"Unnamed playground at 1.37744, 103.74885",unnamed
osm_unnamed,osm-node-5853038585,"Unnamed playground at 1.37592, 103.74733",,Unnamed playground,1.3759221,103.7473255,0,Area unavailable,Area unavailable,,West,"1.375922, 103.747326",,,osm-node-5853038585,"Unnamed playground at 1.37592, 103.74733",unnamed
osm_unnamed,osm-node-5907655685,"Unnamed playground at 1.32577, 103.90706",,Unnamed playground,1.3257679,103.9070627,0,Area unavailable,Area unavailable,,East,"1.325768, 103.907063",,,osm-node-5907655685,"Unnamed playground at 1.32577, 103.90706",unnamed
osm_unnamed,osm-node-5924056429,"Unnamed playground at 1.28400, 103.82436",,Unnamed playground,1.2840033,103.8243637,0,Area unavailable,Area unavailable,,South,"1.284003, 103.824364",,,osm-node-5924056429,"Unnamed playground at 1.28400, 103.82436",unnamed
osm_unnamed,osm-node-5924058046,"Unnamed playground at 1.28484, 103.82334",,Unnamed playground,1.2848435,103.823335,0,Area unavailable,Area unavailable,,South,"1.284844, 103.823335",,,osm-node-5924058046,"Unnamed playground at 1.28484, 103.82334",unnamed
osm_unnamed,osm-node-5944916456,"Unnamed playground at 1.33074, 103.92850",,Unnamed playground,1.330741,103.9285008,0,Area unavailable,Area unavailable,,East,"1.330741, 103.928501",,,osm-node-5944916456,"Unnamed playground at 1.33074, 103.92850",unnamed
osm_unnamed,osm-node-5944916473,"Unnamed playground at 1.32086, 103.94597",,Unnamed playground,1.3208558,103.9459709,0,Area unavailable,Area unavailable,,East,"1.320856, 103.945971",,,osm-node-5944916473,"Unnamed playground at 1.32086, 103.94597",unnamed
osm_unnamed,osm-node-5974877888,"Unnamed playground at 1.32581, 103.92669",,Unnamed playground,1.3258122,103.9266854,0,Area unavailable,Area unavailable,,East,"1.325812, 103.926685",,,osm-node-5974877888,"Unnamed playground at 1.32581, 103.92669",unnamed
osm_unnamed,osm-node-6006242194,"Unnamed playground at 1.39019, 103.89413",,Unnamed playground,1.3901885,103.8941273,0,Area unavailable,Area unavailable,,East,"1.390189, 103.894127",,,osm-node-6006242194,"Unnamed playground at 1.39019, 103.89413",unnamed
osm_unnamed,osm-node-6006242195,"Unnamed playground at 1.38985, 103.89354",,Unnamed playground,1.3898522,103.8935414,0,Area unavailable,Area unavailable,,East,"1.389852, 103.893541",,,osm-node-6006242195,"Unnamed playground at 1.38985, 103.89354",unnamed
osm_unnamed,osm-node-6014503027,"Unnamed playground at 1.32646, 103.93369",,Unnamed playground,1.3264641,103.933686,0,Area unavailable,Area unavailable,,East,"1.326464, 103.933686",,,osm-node-6014503027,"Unnamed playground at 1.32646, 103.93369",unnamed
osm_unnamed,osm-node-6015428675,"Unnamed playground at 1.31090, 103.93588",,Unnamed playground,1.310904,103.9358769,0,Area unavailable,Area unavailable,,East,"1.310904, 103.935877",,,osm-node-6015428675,"Unnamed playground at 1.31090, 103.93588",unnamed
osm_unnamed,osm-node-6040812087,"Unnamed playground at 1.29340, 103.83187",,Unnamed playground,1.2933971,103.8318685,0,Area unavailable,Area unavailable,,South,"1.293397, 103.831868",,,osm-node-6040812087,"Unnamed playground at 1.29340, 103.83187",unnamed
osm_unnamed,osm-node-6040819685,"Unnamed playground at 1.30167, 103.83965",,Unnamed playground,1.3016731,103.8396513,0,Area unavailable,Area unavailable,,South,"1.301673, 103.839651",,,osm-node-6040819685,"Unnamed playground at 1.30167, 103.83965",unnamed
osm_unnamed,osm-node-6089176848,"Unnamed playground at 1.33124, 103.93792",,Unnamed playground,1.3312412,103.9379223,0,Area unavailable,Area unavailable,,East,"1.331241, 103.937922",,,osm-node-6089176848,"Unnamed playground at 1.33124, 103.93792",unnamed
osm_unnamed,osm-node-6089177013,"Unnamed playground at 1.27992, 103.85596",,Unnamed playground,1.2799229,103.8559583,0,Area unavailable,Area unavailable,,South,"1.279923, 103.855958",,,osm-node-6089177013,"Unnamed playground at 1.27992, 103.85596",unnamed
osm_unnamed,osm-node-6089177014,"Unnamed playground at 1.32716, 103.92389",,Unnamed playground,1.3271602,103.9238871,0,Area unavailable,Area unavailable,,East,"1.327160, 103.923887",,,osm-node-6089177014,"Unnamed playground at 1.32716, 103.92389",unnamed
osm_unnamed,osm-node-6089177015,"Unnamed playground at 1.32702, 103.92527",,Unnamed playground,1.3270172,103.9252703,0,Area unavailable,Area unavailable,,East,"1.327017, 103.925270",,,osm-node-6089177015,"Unnamed playground at 1.32702, 103.92527",unnamed
osm_unnamed,osm-node-6089177318,"Unnamed playground at 1.32761, 103.92395",,Unnamed playground,1.3276118,103.9239498,0,Area unavailable,Area unavailable,,East,"1.327612, 103.923950",,,osm-node-6089177318,"Unnamed playground at 1.32761, 103.92395",unnamed
osm_unnamed,osm-node-6177431041,"Unnamed playground at 1.32396, 103.93969",,Unnamed playground,1.3239571,103.9396931,0,Area unavailable,Area unavailable,,East,"1.323957, 103.939693",,,osm-node-6177431041,"Unnamed playground at 1.32396, 103.93969",unnamed
osm_unnamed,osm-node-6226729206,"Unnamed playground at 1.39256, 103.87682",,Unnamed playground,1.3925603,103.8768178,0,Area unavailable,Area unavailable,,North,"1.392560, 103.876818",,,osm-node-6226729206,"Unnamed playground at 1.39256, 103.87682",unnamed
osm_unnamed,osm-node-6271033443,"Unnamed playground at 1.26392, 103.82213",,Unnamed playground,1.263919,103.8221309,0,Area unavailable,Area unavailable,,South,"1.263919, 103.822131",,,osm-node-6271033443,"Unnamed playground at 1.26392, 103.82213",unnamed
osm_unnamed,osm-node-6312176441,"Unnamed playground at 1.35914, 103.94433",,Unnamed playground,1.3591429,103.9443291,0,Area unavailable,Area unavailable,,East,"1.359143, 103.944329",,,osm-node-6312176441,"Unnamed playground at 1.35914, 103.94433",unnamed
osm_unnamed,osm-node-6348879080,"Unnamed playground at 1.35239, 103.86835",,Unnamed playground,1.3523946,103.8683517,0,Area unavailable,Area unavailable,,East,"1.352395, 103.868352",,,osm-node-6348879080,"Unnamed playground at 1.35239, 103.86835",unnamed
osm_unnamed,osm-node-6359847359,"Unnamed playground at 1.44349, 103.82744",,Unnamed playground,1.4434859,103.8274371,0,Area unavailable,Area unavailable,,North,"1.443486, 103.827437",,,osm-node-6359847359,"Unnamed playground at 1.44349, 103.82744",unnamed
osm_unnamed,osm-node-6374981553,"Unnamed playground at 1.39596, 103.90822",,Unnamed playground,1.3959566,103.9082249,0,Area unavailable,Area unavailable,,East,"1.395957, 103.908225",,,osm-node-6374981553,"Unnamed playground at 1.39596, 103.90822",unnamed
osm_unnamed,osm-node-6374981559,"Unnamed playground at 1.39616, 103.90677",,Unnamed playground,1.3961577,103.9067653,0,Area unavailable,Area unavailable,,East,"1.396158, 103.906765",,,osm-node-6374981559,"Unnamed playground at 1.39616, 103.90677",unnamed
osm_unnamed,osm-node-6375029774,"Unnamed playground at 1.39556, 103.90735",,Unnamed playground,1.3955563,103.9073536,0,Area unavailable,Area unavailable,,East,"1.395556, 103.907354",,,osm-node-6375029774,"Unnamed playground at 1.39556, 103.90735",unnamed
osm_unnamed,osm-node-6479783948,"Unnamed playground at 1.26556, 103.81589",,Unnamed playground,1.2655563,103.8158918,0,Area unavailable,Area unavailable,,South,"1.265556, 103.815892",,,osm-node-6479783948,"Unnamed playground at 1.26556, 103.81589",unnamed
osm_unnamed,osm-node-6480269757,"Unnamed playground at 1.37341, 103.96303",,Unnamed playground,1.3734142,103.9630331,0,Area unavailable,Area unavailable,,East,"1.373414, 103.963033",,,osm-node-6480269757,"Unnamed playground at 1.37341, 103.96303",unnamed
osm_unnamed,osm-node-6490544101,"Unnamed playground at 1.32349, 103.85617",,Unnamed playground,1.3234891,103.8561742,0,Area unavailable,Area unavailable,,Central,"1.323489, 103.856174",,,osm-node-6490544101,"Unnamed playground at 1.32349, 103.85617",unnamed
osm_unnamed,osm-node-6503247337,"Unnamed playground at 1.31641, 103.84825",,Unnamed playground,1.3164127,103.8482494,0,Area unavailable,Area unavailable,,South,"1.316413, 103.848249",,,osm-node-6503247337,"Unnamed playground at 1.31641, 103.84825",unnamed
osm_unnamed,osm-node-6503249169,"Unnamed playground at 1.33198, 103.84584",,Unnamed playground,1.3319816,103.8458427,0,Area unavailable,Area unavailable,,Central,"1.331982, 103.845843",,,osm-node-6503249169,"Unnamed playground at 1.33198, 103.84584",unnamed
osm_unnamed,osm-node-6516064870,"Unnamed playground at 1.34894, 103.76053",,Unnamed playground,1.3489368,103.760526,0,Area unavailable,Area unavailable,,West,"1.348937, 103.760526",,,osm-node-6516064870,"Unnamed playground at 1.34894, 103.76053",unnamed
osm_unnamed,osm-node-6520153761,"Unnamed playground at 1.30518, 103.76779",,Unnamed playground,1.3051796,103.7677865,0,Area unavailable,Area unavailable,,South,"1.305180, 103.767786",,,osm-node-6520153761,"Unnamed playground at 1.30518, 103.76779",unnamed
osm_unnamed,osm-node-6538801479,"Unnamed playground at 1.33231, 103.84372",,Unnamed playground,1.3323113,103.8437211,0,Area unavailable,Area unavailable,,Central,"1.332311, 103.843721",,,osm-node-6538801479,"Unnamed playground at 1.33231, 103.84372",unnamed
osm_unnamed,osm-node-6538804749,"Unnamed playground at 1.34088, 103.85034",,Unnamed playground,1.3408762,103.8503351,0,Area unavailable,Area unavailable,,Central,"1.340876, 103.850335",,,osm-node-6538804749,"Unnamed playground at 1.34088, 103.85034",unnamed
osm_unnamed,osm-node-6601007414,"Unnamed playground at 1.29353, 103.84465",,Unnamed playground,1.2935328,103.8446508,0,Area unavailable,Area unavailable,,South,"1.293533, 103.844651",,,osm-node-6601007414,"Unnamed playground at 1.29353, 103.84465",unnamed
osm_unnamed,osm-node-6636663305,"Unnamed playground at 1.37588, 103.83648",,Unnamed playground,1.3758807,103.8364799,0,Area unavailable,Area unavailable,,Central,"1.375881, 103.836480",,,osm-node-6636663305,"Unnamed playground at 1.37588, 103.83648",unnamed
osm_unnamed,osm-node-6759044068,"Unnamed playground at 1.33897, 103.92289",,Unnamed playground,1.3389696,103.9228875,0,Area unavailable,Area unavailable,,East,"1.338970, 103.922888",,,osm-node-6759044068,"Unnamed playground at 1.33897, 103.92289",unnamed
osm_unnamed,osm-node-6776833402,"Unnamed playground at 1.37336, 103.74574",,Unnamed playground,1.3733606,103.7457428,0,Area unavailable,Area unavailable,,West,"1.373361, 103.745743",,,osm-node-6776833402,"Unnamed playground at 1.37336, 103.74574",unnamed
osm_unnamed,osm-node-6776833417,"Unnamed playground at 1.37396, 103.74551",,Unnamed playground,1.3739575,103.7455079,0,Area unavailable,Area unavailable,,West,"1.373957, 103.745508",,,osm-node-6776833417,"Unnamed playground at 1.37396, 103.74551",unnamed
osm_unnamed,osm-node-6779791769,"Unnamed playground at 1.37945, 103.87115",,Unnamed playground,1.3794511,103.8711523,0,Area unavailable,Area unavailable,,East,"1.379451, 103.871152",,,osm-node-6779791769,"Unnamed playground at 1.37945, 103.87115",unnamed
osm_unnamed,osm-node-6885520919,"Unnamed playground at 1.33771, 103.84397",,Unnamed playground,1.3377107,103.8439734,0,Area unavailable,Area unavailable,,Central,"1.337711, 103.843973",,,osm-node-6885520919,"Unnamed playground at 1.33771, 103.84397",unnamed
osm_unnamed,osm-node-6895060286,"Unnamed playground at 1.29119, 103.85652",,Unnamed playground,1.291187,103.8565206,0,Area unavailable,Area unavailable,,South,"1.291187, 103.856521",,,osm-node-6895060286,"Unnamed playground at 1.29119, 103.85652",unnamed
osm_unnamed,osm-node-6920329079,"Unnamed playground at 1.34252, 103.71717",,Unnamed playground,1.3425213,103.7171697,0,Area unavailable,Area unavailable,,West,"1.342521, 103.717170",,,osm-node-6920329079,"Unnamed playground at 1.34252, 103.71717",unnamed
osm_unnamed,osm-node-6920329080,"Unnamed playground at 1.34136, 103.71702",,Unnamed playground,1.3413591,103.7170217,0,Area unavailable,Area unavailable,,West,"1.341359, 103.717022",,,osm-node-6920329080,"Unnamed playground at 1.34136, 103.71702",unnamed
osm_unnamed,osm-node-6920329082,"Unnamed playground at 1.34300, 103.71734",,Unnamed playground,1.3429979,103.7173369,0,Area unavailable,Area unavailable,,West,"1.342998, 103.717337",,,osm-node-6920329082,"Unnamed playground at 1.34300, 103.71734",unnamed
osm_unnamed,osm-node-6924016269,"Unnamed playground at 1.30795, 103.85665",,Unnamed playground,1.3079464,103.8566507,0,Area unavailable,Area unavailable,,South,"1.307946, 103.856651",,,osm-node-6924016269,"Unnamed playground at 1.30795, 103.85665",unnamed
